"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"2/18/2023 7 a.m. MST",4866,4838,5496,630
PSCO,"2/18/2023 8 a.m. MST",4993,4873,5534,541
PSCO,"2/18/2023 9 a.m. MST",5054,4740,5590,536
PSCO,"2/18/2023 10 a.m. MST",4894,4613,5249,355
PSCO,"2/18/2023 11 a.m. MST",4722,4502,4921,199
PSCO,"2/18/2023 12 p.m. MST",4523,4381,4658,135
PSCO,"2/18/2023 1 p.m. MST",4559,4266,4546,-13
PSCO,"2/18/2023 2 p.m. MST",4515,4214,4531,16
PSCO,"2/18/2023 3 p.m. MST",4372,4256,4466,94
PSCO,"2/18/2023 4 p.m. MST",4371,4378,4409,38
PSCO,"2/18/2023 5 p.m. MST",4592,4674,4583,-9
PSCO,"2/18/2023 6 p.m. MST",4961,4897,5136,175
PSCO,"2/18/2023 7 p.m. MST",5185,5148,5484,299
PSCO,"2/18/2023 8 p.m. MST",5178,5091,5421,243
PSCO,"2/18/2023 9 p.m. MST",5119,5022,5326,207
PSCO,"2/18/2023 10 p.m. MST",4922,4871,5258,336
PSCO,"2/18/2023 11 p.m. MST",4782,4686,5140,358
PSCO,"2/19/2023 12 a.m. MST",4553,4532,4891,338
PSCO,"2/19/2023 1 a.m. MST",4451,4436,4764,313
PSCO,"2/19/2023 2 a.m. MST",4353,4438,4713,360
PSCO,"2/19/2023 3 a.m. MST",4328,4376,4671,343
PSCO,"2/19/2023 4 a.m. MST",4318,4330,4687,369
PSCO,"2/19/2023 5 a.m. MST",4341,4391,4634,293
PSCO,"2/19/2023 6 a.m. MST",4437,4481,4766,329
PSCO,"2/19/2023 7 a.m. MST",4577,4613,4783,206
PSCO,"2/19/2023 8 a.m. MST",4591,4635,4947,356
PSCO,"2/19/2023 9 a.m. MST",4451,4551,4885,434
PSCO,"2/19/2023 10 a.m. MST",4331,4410,4767,436
PSCO,"2/19/2023 11 a.m. MST",4278,4298,4778,500
PSCO,"2/19/2023 12 p.m. MST",4289,4134,4706,417
PSCO,"2/19/2023 1 p.m. MST",4271,4063,4645,374
PSCO,"2/19/2023 2 p.m. MST",4238,4232,4608,370
PSCO,"2/19/2023 3 p.m. MST",4230,4397,4641,411
PSCO,"2/19/2023 4 p.m. MST",4341,4517,4700,359
PSCO,"2/19/2023 5 p.m. MST",4578,4807,4906,328
PSCO,"2/19/2023 6 p.m. MST",5036,5129,5240,204
PSCO,"2/19/2023 7 p.m. MST",5291,5303,5376,85
PSCO,"2/19/2023 8 p.m. MST",5254,5188,5365,111
PSCO,"2/19/2023 9 p.m. MST",5149,5167,5268,119
PSCO,"2/19/2023 10 p.m. MST",4957,4939,5221,264
PSCO,"2/19/2023 11 p.m. MST",4697,4691,4833,136
PSCO,"2/20/2023 12 a.m. MST",4474,4449,4727,253
PSCO,"2/20/2023 1 a.m. MST",4309,4349,4563,254
PSCO,"2/20/2023 2 a.m. MST",4243,4394,4380,137
PSCO,"2/20/2023 3 a.m. MST",4218,4365,4384,166
PSCO,"2/20/2023 4 a.m. MST",4225,4344,4350,125
PSCO,"2/20/2023 5 a.m. MST",4327,4426,4593,266
PSCO,"2/20/2023 6 a.m. MST",4577,4698,4916,339
PSCO,"2/20/2023 7 a.m. MST",4862,4850,5148,286
PSCO,"2/20/2023 8 a.m. MST",4863,4911,5162,299
PSCO,"2/20/2023 9 a.m. MST",4959,4869,5183,224
PSCO,"2/20/2023 10 a.m. MST",4999,4639,5282,283
PSCO,"2/20/2023 11 a.m. MST",5018,4527,5187,169
PSCO,"2/20/2023 12 p.m. MST",5016,4387,5222,206
PSCO,"2/20/2023 1 p.m. MST",4786,4261,5035,249
PSCO,"2/20/2023 2 p.m. MST",4836,4310,5063,227
PSCO,"2/20/2023 3 p.m. MST",4728,4360,4931,203
PSCO,"2/20/2023 4 p.m. MST",4761,4486,4922,161
PSCO,"2/20/2023 5 p.m. MST",4942,4777,5126,184
PSCO,"2/20/2023 6 p.m. MST",5262,5042,5566,304
PSCO,"2/20/2023 7 p.m. MST",5463,5379,5682,219
PSCO,"2/20/2023 8 p.m. MST",5372,5248,5778,406
PSCO,"2/20/2023 9 p.m. MST",5184,5141,5599,415
PSCO,"2/20/2023 10 p.m. MST",5082,4883,5419,337
PSCO,"2/20/2023 11 p.m. MST",4694,4612,5139,445
PSCO,"2/21/2023 12 a.m. MST",4445,4445,5168,723
PSCO,"2/21/2023 1 a.m. MST",4301,4275,4992,691
PSCO,"2/21/2023 2 a.m. MST",4229,4203,4841,612
PSCO,"2/21/2023 3 a.m. MST",4210,4165,4783,573
PSCO,"2/21/2023 4 a.m. MST",4236,4221,4805,569
PSCO,"2/21/2023 5 a.m. MST",4380,4347,4960,580
PSCO,"2/21/2023 6 a.m. MST",4631,4670,5185,554
PSCO,"2/21/2023 7 a.m. MST",5026,5024,5140,114
PSCO,"2/21/2023 8 a.m. MST",5102,5165,5254,152
PSCO,"2/21/2023 9 a.m. MST",4909,5041,4907,-2
PSCO,"2/21/2023 10 a.m. MST",4648,4900,4652,4
PSCO,"2/21/2023 11 a.m. MST",4530,4759,4489,-41
PSCO,"2/21/2023 12 p.m. MST",4458,4665,4446,-12
PSCO,"2/21/2023 1 p.m. MST",4385,4623,4346,-39
PSCO,"2/21/2023 2 p.m. MST",4417,4629,4392,-25
PSCO,"2/21/2023 3 p.m. MST",4482,4689,4459,-23
PSCO,"2/21/2023 4 p.m. MST",4632,4807,4715,83
PSCO,"2/21/2023 5 p.m. MST",4861,5015,4856,-5
PSCO,"2/21/2023 6 p.m. MST",5153,5172,5338,185
PSCO,"2/21/2023 7 p.m. MST",5344,5362,5588,244
PSCO,"2/21/2023 8 p.m. MST",5263,5304,5336,73
PSCO,"2/21/2023 9 p.m. MST",5093,5146,5177,84
PSCO,"2/21/2023 10 p.m. MST",4821,4926,4893,72
PSCO,"2/21/2023 11 p.m. MST",4522,4718,4699,177
PSCO,"2/22/2023 12 a.m. MST",4289,4467,4583,294
PSCO,"2/22/2023 1 a.m. MST",4188,4393,4337,149
PSCO,"2/22/2023 2 a.m. MST",4215,4182,4416,201
PSCO,"2/22/2023 3 a.m. MST",4260,4132,4477,217
PSCO,"2/22/2023 4 a.m. MST",4366,4261,4563,197
PSCO,"2/22/2023 5 a.m. MST",4501,4534,4711,210
PSCO,"2/22/2023 6 a.m. MST",4832,4786,5170,338
PSCO,"2/22/2023 7 a.m. MST",5265,5338,5647,382
PSCO,"2/22/2023 8 a.m. MST",5565,5516,5826,261
PSCO,"2/22/2023 9 a.m. MST",5706,5582,5926,220
PSCO,"2/22/2023 10 a.m. MST",5832,5648,5914,82
PSCO,"2/22/2023 11 a.m. MST",5944,5704,5907,-37
PSCO,"2/22/2023 12 p.m. MST",5978,5709,6033,55
PSCO,"2/22/2023 1 p.m. MST",5970,5742,5948,-22
PSCO,"2/22/2023 2 p.m. MST",5961,5732,5889,-72
PSCO,"2/22/2023 3 p.m. MST",5973,5767,5965,-8
PSCO,"2/22/2023 4 p.m. MST",6022,5788,5973,-49
PSCO,"2/22/2023 5 p.m. MST",6122,5882,6117,-5
PSCO,"2/22/2023 6 p.m. MST",6411,5992,6603,192
PSCO,"2/22/2023 7 p.m. MST",6522,6058,6745,223
PSCO,"2/22/2023 8 p.m. MST",6411,5984,6601,190
PSCO,"2/22/2023 9 p.m. MST",6214,5858,6427,213
PSCO,"2/22/2023 10 p.m. MST",6015,5631,6204,189
PSCO,"2/22/2023 11 p.m. MST",5693,5404,6020,327
PSCO,"2/23/2023 12 a.m. MST",5489,5208,5778,289
PSCO,"2/23/2023 1 a.m. MST",5260,5083,5489,229
PSCO,"2/23/2023 2 a.m. MST",4927,4967,5267,340
PSCO,"2/23/2023 3 a.m. MST",4987,5031,5284,297
PSCO,"2/23/2023 4 a.m. MST",5187,5038,5509,322
PSCO,"2/23/2023 5 a.m. MST",5374,5184,5782,408
PSCO,"2/23/2023 6 a.m. MST",5788,5400,5921,133
PSCO,"2/23/2023 7 a.m. MST",5919,5773,6001,82
PSCO,"2/23/2023 8 a.m. MST",6066,5985,6187,121
PSCO,"2/23/2023 9 a.m. MST",6057,5932,6045,-12
PSCO,"2/23/2023 10 a.m. MST",5876,5868,5747,-129
PSCO,"2/23/2023 11 a.m. MST",5821,5812,5419,-402
PSCO,"2/23/2023 12 p.m. MST",5737,5747,5424,-313
PSCO,"2/23/2023 1 p.m. MST",5671,5663,5411,-260
PSCO,"2/23/2023 2 p.m. MST",5666,5586,5565,-101
PSCO,"2/23/2023 3 p.m. MST",5584,5544,5525,-59
PSCO,"2/23/2023 4 p.m. MST",5677,5566,5674,-3
PSCO,"2/23/2023 5 p.m. MST",6164,5658,6253,89
PSCO,"2/23/2023 6 p.m. MST",6192,6004,6548,356
PSCO,"2/23/2023 7 p.m. MST",6351,6126,6790,439
PSCO,"2/23/2023 8 p.m. MST",6259,6053,6725,466
PSCO,"2/23/2023 9 p.m. MST",6078,5881,6566,488
PSCO,"2/23/2023 10 p.m. MST",5876,5584,6559,683
PSCO,"2/23/2023 11 p.m. MST",5577,5289,6275,698
PSCO,"2/24/2023 12 a.m. MST",5304,5072,6023,719
PSCO,"2/24/2023 1 a.m. MST",5155,4935,6027,872
PSCO,"2/24/2023 2 a.m. MST",5114,4859,5887,773
PSCO,"2/24/2023 3 a.m. MST",5099,4861,5914,815
PSCO,"2/24/2023 4 a.m. MST",5099,4879,5921,822
PSCO,"2/24/2023 5 a.m. MST",5196,4989,6031,835
PSCO,"2/24/2023 6 a.m. MST",5491,5224,6426,935
PSCO,"2/24/2023 7 a.m. MST",5849,5651,6876,1027
PSCO,"2/24/2023 8 a.m. MST",5966,5839,6941,975
PSCO,"2/24/2023 9 a.m. MST",5905,5704,7005,1100
PSCO,"2/24/2023 10 a.m. MST",5785,5560,6531,746
PSCO,"2/24/2023 11 a.m. MST",5673,5430,6331,658
PSCO,"2/24/2023 12 p.m. MST",5572,5304,6211,639
PSCO,"2/24/2023 1 p.m. MST",5360,5104,6081,721
PSCO,"2/24/2023 2 p.m. MST",5175,5030,5898,723
PSCO,"2/24/2023 3 p.m. MST",5108,4992,5579,471
PSCO,"2/24/2023 4 p.m. MST",5078,4970,5586,508
PSCO,"2/24/2023 5 p.m. MST",5267,5147,5605,338
PSCO,"2/24/2023 6 p.m. MST",5572,5401,5859,287
PSCO,"2/24/2023 7 p.m. MST",5725,5589,6102,377
PSCO,"2/24/2023 8 p.m. MST",5588,5522,6113,525
PSCO,"2/24/2023 9 p.m. MST",5399,5368,5942,543
PSCO,"2/24/2023 10 p.m. MST",5486,5222,6080,594
PSCO,"2/24/2023 11 p.m. MST",5130,5002,5611,481
PSCO,"2/25/2023 12 a.m. MST",4903,4729,5424,521
PSCO,"2/25/2023 1 a.m. MST",4744,4784,5331,587
PSCO,"2/25/2023 2 a.m. MST",4650,4702,5142,492
PSCO,"2/25/2023 3 a.m. MST",4596,4613,5052,456
PSCO,"2/25/2023 4 a.m. MST",4569,4568,4972,403
PSCO,"2/25/2023 5 a.m. MST",4613,4627,5114,501
PSCO,"2/25/2023 6 a.m. MST",4768,4748,5132,364
PSCO,"2/25/2023 7 a.m. MST",4927,4904,5190,263
PSCO,"2/25/2023 8 a.m. MST",4963,4948,5182,219
PSCO,"2/25/2023 9 a.m. MST",4824,4838,5132,308
PSCO,"2/25/2023 10 a.m. MST",4680,4690,5063,383
PSCO,"2/25/2023 11 a.m. MST",4538,4565,4798,260
PSCO,"2/25/2023 12 p.m. MST",4383,4426,4731,348
PSCO,"2/25/2023 1 p.m. MST",4307,4308,4696,389
PSCO,"2/25/2023 2 p.m. MST",4184,4242,4528,344
PSCO,"2/25/2023 3 p.m. MST",4177,4227,4497,320
PSCO,"2/25/2023 4 p.m. MST",4299,4327,4600,301
PSCO,"2/25/2023 5 p.m. MST",4556,4556,4842,286
PSCO,"2/25/2023 6 p.m. MST",4898,4876,5256,358
PSCO,"2/25/2023 7 p.m. MST",5131,5101,5519,388
PSCO,"2/25/2023 8 p.m. MST",5041,5128,5319,278
PSCO,"2/25/2023 9 p.m. MST",5004,5046,5302,298
PSCO,"2/25/2023 10 p.m. MST",4871,4883,5077,206
PSCO,"2/25/2023 11 p.m. MST",4683,4689,4957,274
PSCO,"2/26/2023 12 a.m. MST",4493,4551,4712,219
PSCO,"2/26/2023 1 a.m. MST",4316,4400,4543,227
PSCO,"2/26/2023 2 a.m. MST",4249,4398,4519,270
PSCO,"2/26/2023 3 a.m. MST",4185,4278,4479,294
PSCO,"2/26/2023 4 a.m. MST",4198,4293,4490,292
PSCO,"2/26/2023 5 a.m. MST",4247,4311,4452,205
PSCO,"2/26/2023 6 a.m. MST",4326,4387,4649,323
PSCO,"2/26/2023 7 a.m. MST",4474,4553,4809,335
PSCO,"2/26/2023 8 a.m. MST",4450,4548,4844,394
PSCO,"2/26/2023 9 a.m. MST",4352,4440,4664,312
PSCO,"2/26/2023 10 a.m. MST",4263,4379,4686,423
PSCO,"2/26/2023 11 a.m. MST",4234,4301,4611,377
PSCO,"2/26/2023 12 p.m. MST",4258,4205,4700,442
PSCO,"2/26/2023 1 p.m. MST",4280,4071,4633,353
PSCO,"2/26/2023 2 p.m. MST",4276,4040,4730,454
PSCO,"2/26/2023 3 p.m. MST",4347,4066,4907,560
PSCO,"2/26/2023 4 p.m. MST",4502,4224,4906,404
PSCO,"2/26/2023 5 p.m. MST",4734,4534,5073,339
PSCO,"2/26/2023 6 p.m. MST",4949,4790,5418,469
PSCO,"2/26/2023 7 p.m. MST",5266,5220,5734,468
PSCO,"2/26/2023 8 p.m. MST",5242,5067,5616,374
PSCO,"2/26/2023 9 p.m. MST",5126,5027,5522,396
PSCO,"2/26/2023 10 p.m. MST",4851,4833,5089,238
PSCO,"2/26/2023 11 p.m. MST",4589,4618,4844,255
PSCO,"2/27/2023 12 a.m. MST",4397,4396,4671,274
PSCO,"2/27/2023 1 a.m. MST",4244,4312,4413,169
PSCO,"2/27/2023 2 a.m. MST",4130,4229,4355,225
PSCO,"2/27/2023 3 a.m. MST",4096,4205,4358,262
PSCO,"2/27/2023 4 a.m. MST",4218,4280,4446,228
PSCO,"2/27/2023 5 a.m. MST",4362,4422,4628,266
PSCO,"2/27/2023 6 a.m. MST",4651,4713,4993,342
PSCO,"2/27/2023 7 a.m. MST",5052,5120,5351,299
PSCO,"2/27/2023 8 a.m. MST",5085,5185,5474,389
PSCO,"2/27/2023 9 a.m. MST",4924,5000,5215,291
PSCO,"2/27/2023 10 a.m. MST",4781,4818,5033,252
PSCO,"2/27/2023 11 a.m. MST",4643,4644,4901,258
PSCO,"2/27/2023 12 p.m. MST",4540,4542,4945,405
PSCO,"2/27/2023 1 p.m. MST",4459,4481,4905,446
PSCO,"2/27/2023 2 p.m. MST",4476,4478,4868,392
PSCO,"2/27/2023 3 p.m. MST",4491,4502,4911,420
PSCO,"2/27/2023 4 p.m. MST",4587,4589,5172,585
PSCO,"2/27/2023 5 p.m. MST",4797,4814,5247,450
PSCO,"2/27/2023 6 p.m. MST",5151,5054,5481,330
PSCO,"2/27/2023 7 p.m. MST",5430,5342,5832,402
PSCO,"2/27/2023 8 p.m. MST",5355,5337,5791,436
PSCO,"2/27/2023 9 p.m. MST",5157,5207,5580,423
PSCO,"2/27/2023 10 p.m. MST",4924,4995,5294,370
PSCO,"2/27/2023 11 p.m. MST",4653,4720,5109,456
PSCO,"2/28/2023 12 a.m. MST",4458,4459,4839,381
PSCO,"2/28/2023 1 a.m. MST",,4370,,
PSCO,"2/28/2023 2 a.m. MST",,4296,,
PSCO,"2/28/2023 3 a.m. MST",,4277,,
PSCO,"2/28/2023 4 a.m. MST",,4329,,
PSCO,"2/28/2023 5 a.m. MST",,4447,,
PSCO,"2/28/2023 6 a.m. MST",,4739,,
PSCO,"2/28/2023 7 a.m. MST",,5139,,
PSCO,"2/28/2023 8 a.m. MST",,5192,,
PSCO,"2/28/2023 9 a.m. MST",,5032,,
PSCO,"2/28/2023 10 a.m. MST",,4791,,
PSCO,"2/28/2023 11 a.m. MST",,4590,,
PSCO,"2/28/2023 12 p.m. MST",,4518,,
PSCO,"2/28/2023 1 p.m. MST",,4616,,
PSCO,"2/28/2023 2 p.m. MST",,4718,,
PSCO,"2/28/2023 3 p.m. MST",,4748,,
PSCO,"2/28/2023 4 p.m. MST",,4845,,
PSCO,"2/28/2023 5 p.m. MST",,5014,,
PSCO,"2/28/2023 6 p.m. MST",,5233,,
PSCO,"2/28/2023 7 p.m. MST",,5424,,
PSCO,"2/28/2023 8 p.m. MST",,5408,,
PSCO,"2/28/2023 9 p.m. MST",,5248,,
PSCO,"2/28/2023 10 p.m. MST",,5068,,
PSCO,"2/28/2023 11 p.m. MST",,4835,,
PSCO,"3/1/2023 12 a.m. MST",,4589,,
