"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"11/13/2022 2 p.m. MST",4369,4398,4506,137
PSCO,"11/13/2022 3 p.m. MST",4383,4501,4533,150
PSCO,"11/13/2022 4 p.m. MST",4569,4607,4821,252
PSCO,"11/13/2022 5 p.m. MST",4950,4821,5098,148
PSCO,"11/13/2022 6 p.m. MST",5318,5355,5548,230
PSCO,"11/13/2022 7 p.m. MST",5313,5248,5464,151
PSCO,"11/13/2022 8 p.m. MST",5234,5090,5284,50
PSCO,"11/13/2022 9 p.m. MST",5108,4990,5204,96
PSCO,"11/13/2022 10 p.m. MST",4900,4770,5088,188
PSCO,"11/13/2022 11 p.m. MST",4615,4510,4804,189
PSCO,"11/14/2022 12 a.m. MST",4382,4365,4581,199
PSCO,"11/14/2022 1 a.m. MST",4276,4265,4425,149
PSCO,"11/14/2022 2 a.m. MST",4217,4161,4432,215
PSCO,"11/14/2022 3 a.m. MST",4245,4213,4516,271
PSCO,"11/14/2022 4 a.m. MST",4292,4271,4502,210
PSCO,"11/14/2022 5 a.m. MST",4443,4407,4698,255
PSCO,"11/14/2022 6 a.m. MST",4727,4701,5034,307
PSCO,"11/14/2022 7 a.m. MST",5164,5106,5245,81
PSCO,"11/14/2022 8 a.m. MST",5238,5267,5406,168
PSCO,"11/14/2022 9 a.m. MST",5077,5219,5315,238
PSCO,"11/14/2022 10 a.m. MST",5077,5013,5373,296
PSCO,"11/14/2022 11 a.m. MST",4992,4898,5199,207
PSCO,"11/14/2022 12 p.m. MST",4894,4852,5048,154
PSCO,"11/14/2022 1 p.m. MST",4840,4826,5036,196
PSCO,"11/14/2022 2 p.m. MST",4865,4789,4925,60
PSCO,"11/14/2022 3 p.m. MST",4933,4817,4900,-33
PSCO,"11/14/2022 4 p.m. MST",5059,4959,4951,-108
PSCO,"11/14/2022 5 p.m. MST",5393,5213,5252,-141
PSCO,"11/14/2022 6 p.m. MST",5756,5640,5425,-331
PSCO,"11/14/2022 7 p.m. MST",5668,5612,5313,-355
PSCO,"11/14/2022 8 p.m. MST",5541,5457,5269,-272
PSCO,"11/14/2022 9 p.m. MST",5370,5344,5164,-206
PSCO,"11/14/2022 10 p.m. MST",5075,5098,5059,-16
PSCO,"11/14/2022 11 p.m. MST",4761,4761,4916,155
PSCO,"11/15/2022 12 a.m. MST",4523,4560,4759,236
PSCO,"11/15/2022 1 a.m. MST",4374,4374,4597,223
PSCO,"11/15/2022 2 a.m. MST",4340,4350,4570,230
PSCO,"11/15/2022 3 a.m. MST",4353,4443,4671,318
PSCO,"11/15/2022 4 a.m. MST",4415,4538,4742,327
PSCO,"11/15/2022 5 a.m. MST",4553,4679,4783,230
PSCO,"11/15/2022 6 a.m. MST",4783,4772,5035,252
PSCO,"11/15/2022 7 a.m. MST",5194,5223,5472,278
PSCO,"11/15/2022 8 a.m. MST",5358,5391,5681,323
PSCO,"11/15/2022 9 a.m. MST",5344,5394,5604,260
PSCO,"11/15/2022 10 a.m. MST",5237,5188,5423,186
PSCO,"11/15/2022 11 a.m. MST",5092,5025,5227,135
PSCO,"11/15/2022 12 p.m. MST",5017,4807,5324,307
PSCO,"11/15/2022 1 p.m. MST",4963,4746,5342,379
PSCO,"11/15/2022 2 p.m. MST",5032,4763,5356,324
PSCO,"11/15/2022 3 p.m. MST",5035,4748,5422,387
PSCO,"11/15/2022 4 p.m. MST",5170,4896,5615,445
PSCO,"11/15/2022 5 p.m. MST",5475,5207,5841,366
PSCO,"11/15/2022 6 p.m. MST",5787,5707,6066,279
PSCO,"11/15/2022 7 p.m. MST",5752,5676,5937,185
PSCO,"11/15/2022 8 p.m. MST",5623,5558,5787,164
PSCO,"11/15/2022 9 p.m. MST",5489,5409,5672,183
PSCO,"11/15/2022 10 p.m. MST",5241,5183,5554,313
PSCO,"11/15/2022 11 p.m. MST",4930,4886,5344,414
PSCO,"11/16/2022 12 a.m. MST",4697,4778,5109,412
PSCO,"11/16/2022 1 a.m. MST",4599,4623,5076,477
PSCO,"11/16/2022 2 a.m. MST",4582,4482,4997,415
PSCO,"11/16/2022 3 a.m. MST",4594,4545,5117,523
PSCO,"11/16/2022 4 a.m. MST",4624,4477,5123,499
PSCO,"11/16/2022 5 a.m. MST",4703,4628,5163,460
PSCO,"11/16/2022 6 a.m. MST",4943,4797,5476,533
PSCO,"11/16/2022 7 a.m. MST",5381,5256,5911,530
PSCO,"11/16/2022 8 a.m. MST",5509,5421,6167,658
PSCO,"11/16/2022 9 a.m. MST",5376,5390,6042,666
PSCO,"11/16/2022 10 a.m. MST",5248,5188,5909,661
PSCO,"11/16/2022 11 a.m. MST",5122,5046,5714,592
PSCO,"11/16/2022 12 p.m. MST",4949,4843,5544,595
PSCO,"11/16/2022 1 p.m. MST",4875,4659,5512,637
PSCO,"11/16/2022 2 p.m. MST",4848,4623,5479,631
PSCO,"11/16/2022 3 p.m. MST",4885,4655,5497,612
PSCO,"11/16/2022 4 p.m. MST",5035,4797,5736,701
PSCO,"11/16/2022 5 p.m. MST",5354,5133,5828,474
PSCO,"11/16/2022 6 p.m. MST",5706,5672,5829,123
PSCO,"11/16/2022 7 p.m. MST",5676,5624,5709,33
PSCO,"11/16/2022 8 p.m. MST",5582,5498,5653,71
PSCO,"11/16/2022 9 p.m. MST",5439,5378,5519,80
PSCO,"11/16/2022 10 p.m. MST",5169,5155,5319,150
PSCO,"11/16/2022 11 p.m. MST",4866,4867,5229,363
PSCO,"11/17/2022 12 a.m. MST",4743,4746,5049,306
PSCO,"11/17/2022 1 a.m. MST",4568,4555,5005,437
PSCO,"11/17/2022 2 a.m. MST",4374,4468,4868,494
PSCO,"11/17/2022 3 a.m. MST",4412,4382,4821,409
PSCO,"11/17/2022 4 a.m. MST",4442,4408,4851,409
PSCO,"11/17/2022 5 a.m. MST",4549,4618,5042,493
PSCO,"11/17/2022 6 a.m. MST",4849,4749,5403,554
PSCO,"11/17/2022 7 a.m. MST",5257,5222,5805,548
