"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"8/14/2022 12 a.m. MDT",5309,5663,4911,-398
PSCO,"8/14/2022 1 a.m. MDT",5067,5076,4722,-345
PSCO,"8/14/2022 2 a.m. MDT",4787,4711,4487,-300
PSCO,"8/14/2022 3 a.m. MDT",4583,4480,4311,-272
PSCO,"8/14/2022 4 a.m. MDT",4462,4319,4140,-322
PSCO,"8/14/2022 5 a.m. MDT",4357,4188,4133,-224
PSCO,"8/14/2022 6 a.m. MDT",4317,4203,4061,-256
PSCO,"8/14/2022 7 a.m. MDT",4303,4203,4023,-280
PSCO,"8/14/2022 8 a.m. MDT",4539,4315,4132,-407
PSCO,"8/14/2022 9 a.m. MDT",4710,4527,4314,-396
PSCO,"8/14/2022 10 a.m. MDT",4882,4844,4466,-416
PSCO,"8/14/2022 11 a.m. MDT",5325,5263,4954,-371
PSCO,"8/14/2022 12 p.m. MDT",5784,5771,5499,-285
PSCO,"8/14/2022 1 p.m. MDT",6237,6192,5953,-284
PSCO,"8/14/2022 2 p.m. MDT",6692,6627,6313,-379
PSCO,"8/14/2022 3 p.m. MDT",7066,6935,6826,-240
PSCO,"8/14/2022 4 p.m. MDT",7098,7225,6803,-295
PSCO,"8/14/2022 5 p.m. MDT",6907,7332,6750,-157
PSCO,"8/14/2022 6 p.m. MDT",6844,7276,6719,-125
PSCO,"8/14/2022 7 p.m. MDT",6691,6964,6494,-197
PSCO,"8/14/2022 8 p.m. MDT",6376,6597,6352,-24
PSCO,"8/14/2022 9 p.m. MDT",6210,6603,6005,-205
PSCO,"8/14/2022 10 p.m. MDT",5942,6214,5698,-244
PSCO,"8/14/2022 11 p.m. MDT",5465,5666,5147,-318
PSCO,"8/15/2022 12 a.m. MDT",5019,5157,4688,-331
PSCO,"8/15/2022 1 a.m. MDT",4684,4838,4538,-146
PSCO,"8/15/2022 2 a.m. MDT",4643,4550,4470,-173
PSCO,"8/15/2022 3 a.m. MDT",4501,4360,4280,-221
PSCO,"8/15/2022 4 a.m. MDT",4417,4250,4205,-212
PSCO,"8/15/2022 5 a.m. MDT",4465,4238,4265,-200
PSCO,"8/15/2022 6 a.m. MDT",4619,4420,4373,-246
PSCO,"8/15/2022 7 a.m. MDT",4694,4624,4460,-234
PSCO,"8/15/2022 8 a.m. MDT",4917,4939,4766,-151
PSCO,"8/15/2022 9 a.m. MDT",5183,5194,4938,-245
PSCO,"8/15/2022 10 a.m. MDT",5460,5474,5242,-218
PSCO,"8/15/2022 11 a.m. MDT",5750,5708,5564,-186
PSCO,"8/15/2022 12 p.m. MDT",6068,6024,5879,-189
PSCO,"8/15/2022 1 p.m. MDT",6413,6417,6118,-295
PSCO,"8/15/2022 2 p.m. MDT",6860,6692,6610,-250
PSCO,"8/15/2022 3 p.m. MDT",6966,6875,6853,-113
PSCO,"8/15/2022 4 p.m. MDT",6559,6950,6455,-104
PSCO,"8/15/2022 5 p.m. MDT",6151,6944,6019,-132
PSCO,"8/15/2022 6 p.m. MDT",6025,6834,5945,-80
PSCO,"8/15/2022 7 p.m. MDT",5803,6553,5753,-50
PSCO,"8/15/2022 8 p.m. MDT",5633,6239,5571,-62
PSCO,"8/15/2022 9 p.m. MDT",5541,6117,5496,-45
PSCO,"8/15/2022 10 p.m. MDT",5296,5776,5176,-120
PSCO,"8/15/2022 11 p.m. MDT",4999,5294,4890,-109
PSCO,"8/16/2022 12 a.m. MDT",4770,4872,4683,-87
PSCO,"8/16/2022 1 a.m. MDT",4465,4436,4209,-256
PSCO,"8/16/2022 2 a.m. MDT",4196,4221,3807,-389
PSCO,"8/16/2022 3 a.m. MDT",3941,4095,3628,-313
PSCO,"8/16/2022 4 a.m. MDT",3868,4057,3577,-291
PSCO,"8/16/2022 5 a.m. MDT",3958,4135,3641,-317
PSCO,"8/16/2022 6 a.m. MDT",4201,4337,4016,-185
PSCO,"8/16/2022 7 a.m. MDT",4548,4569,4346,-202
PSCO,"8/16/2022 8 a.m. MDT",4777,4779,4734,-43
PSCO,"8/16/2022 9 a.m. MDT",4941,4989,4791,-150
PSCO,"8/16/2022 10 a.m. MDT",5117,5196,4856,-261
PSCO,"8/16/2022 11 a.m. MDT",5181,5319,5042,-139
PSCO,"8/16/2022 12 p.m. MDT",5232,5434,5090,-142
PSCO,"8/16/2022 1 p.m. MDT",5303,5649,5143,-160
PSCO,"8/16/2022 2 p.m. MDT",5264,5969,5249,-15
PSCO,"8/16/2022 3 p.m. MDT",5366,6115,5304,-62
PSCO,"8/16/2022 4 p.m. MDT",5436,6293,5418,-18
PSCO,"8/16/2022 5 p.m. MDT",5403,6543,5402,-1
PSCO,"8/16/2022 6 p.m. MDT",5517,6573,5530,13
PSCO,"8/16/2022 7 p.m. MDT",5436,6434,5409,-27
PSCO,"8/16/2022 8 p.m. MDT",5331,6133,5135,-196
PSCO,"8/16/2022 9 p.m. MDT",5273,5986,5238,-35
PSCO,"8/16/2022 10 p.m. MDT",5106,5662,5090,-16
PSCO,"8/16/2022 11 p.m. MDT",4727,5179,4521,-206
PSCO,"8/17/2022 12 a.m. MDT",4339,4776,4074,-265
PSCO,"8/17/2022 1 a.m. MDT",4050,4434,3744,-306
PSCO,"8/17/2022 2 a.m. MDT",3938,4200,3629,-309
PSCO,"8/17/2022 3 a.m. MDT",3792,3986,3480,-312
PSCO,"8/17/2022 4 a.m. MDT",3746,3946,3432,-314
PSCO,"8/17/2022 5 a.m. MDT",3815,3999,3509,-306
