Timestamp (Hour Ending),BA Code,Demand (MWh)
2023-01-22 20:00:00+00:00,PSCO,4724.0
2023-01-22 21:00:00+00:00,PSCO,4714.0
2023-01-22 22:00:00+00:00,PSCO,4723.0
2023-01-22 23:00:00+00:00,PSCO,4812.0
2023-01-23 00:00:00+00:00,PSCO,5163.0
2023-01-23 01:00:00+00:00,PSCO,5576.0
2023-01-23 02:00:00+00:00,PSCO,5656.0
2023-01-23 03:00:00+00:00,PSCO,5533.0
2023-01-23 04:00:00+00:00,PSCO,5400.0
2023-01-23 05:00:00+00:00,PSCO,5152.0
2023-01-23 06:00:00+00:00,PSCO,4893.0
2023-01-23 07:00:00+00:00,PSCO,4640.0
2023-01-23 08:00:00+00:00,PSCO,4523.0
2023-01-23 09:00:00+00:00,PSCO,4431.0
2023-01-23 10:00:00+00:00,PSCO,4384.0
2023-01-23 11:00:00+00:00,PSCO,4445.0
2023-01-23 12:00:00+00:00,PSCO,4577.0
2023-01-23 13:00:00+00:00,PSCO,4838.0
2023-01-23 14:00:00+00:00,PSCO,5226.0
2023-01-23 15:00:00+00:00,PSCO,5528.0
2023-01-23 16:00:00+00:00,PSCO,5586.0
2023-01-23 17:00:00+00:00,PSCO,5516.0
2023-01-23 18:00:00+00:00,PSCO,5373.0
2023-01-23 19:00:00+00:00,PSCO,5248.0
2023-01-23 20:00:00+00:00,PSCO,5126.0
2023-01-23 21:00:00+00:00,PSCO,5119.0
2023-01-23 22:00:00+00:00,PSCO,5095.0
2023-01-23 23:00:00+00:00,PSCO,5162.0
2023-01-24 00:00:00+00:00,PSCO,5463.0
2023-01-24 01:00:00+00:00,PSCO,5910.0
2023-01-24 02:00:00+00:00,PSCO,5927.0
2023-01-24 03:00:00+00:00,PSCO,5826.0
2023-01-24 04:00:00+00:00,PSCO,5632.0
2023-01-24 05:00:00+00:00,PSCO,5377.0
2023-01-24 06:00:00+00:00,PSCO,5053.0
2023-01-24 07:00:00+00:00,PSCO,4822.0
2023-01-24 08:00:00+00:00,PSCO,4690.0
2023-01-24 09:00:00+00:00,PSCO,4648.0
2023-01-24 10:00:00+00:00,PSCO,4584.0
2023-01-24 11:00:00+00:00,PSCO,4590.0
2023-01-24 12:00:00+00:00,PSCO,4763.0
2023-01-24 13:00:00+00:00,PSCO,5025.0
2023-01-24 14:00:00+00:00,PSCO,5468.0
2023-01-24 15:00:00+00:00,PSCO,5697.0
2023-01-24 16:00:00+00:00,PSCO,5635.0
2023-01-24 17:00:00+00:00,PSCO,5496.0
2023-01-24 18:00:00+00:00,PSCO,5404.0
2023-01-24 19:00:00+00:00,PSCO,5191.0
2023-01-24 20:00:00+00:00,PSCO,5132.0
2023-01-24 21:00:00+00:00,PSCO,5122.0
2023-01-24 22:00:00+00:00,PSCO,5137.0
2023-01-24 23:00:00+00:00,PSCO,5248.0
2023-01-25 00:00:00+00:00,PSCO,5509.0
2023-01-25 01:00:00+00:00,PSCO,5956.0
2023-01-25 02:00:00+00:00,PSCO,5932.0
2023-01-25 03:00:00+00:00,PSCO,5841.0
2023-01-25 04:00:00+00:00,PSCO,5722.0
2023-01-25 05:00:00+00:00,PSCO,5477.0
2023-01-25 06:00:00+00:00,PSCO,5147.0
2023-01-25 07:00:00+00:00,PSCO,4912.0
2023-01-25 08:00:00+00:00,PSCO,4841.0
2023-01-25 09:00:00+00:00,PSCO,4752.0
2023-01-25 10:00:00+00:00,PSCO,4729.0
2023-01-25 11:00:00+00:00,PSCO,4732.0
2023-01-25 12:00:00+00:00,PSCO,4839.0
2023-01-25 13:00:00+00:00,PSCO,5088.0
2023-01-25 14:00:00+00:00,PSCO,5492.0
2023-01-25 15:00:00+00:00,PSCO,5761.0
2023-01-25 16:00:00+00:00,PSCO,5786.0
2023-01-25 17:00:00+00:00,PSCO,5764.0
2023-01-25 18:00:00+00:00,PSCO,5686.0
2023-01-25 19:00:00+00:00,PSCO,5535.0
2023-01-25 20:00:00+00:00,PSCO,5365.0
2023-01-25 21:00:00+00:00,PSCO,5393.0
2023-01-25 22:00:00+00:00,PSCO,5415.0
2023-01-25 23:00:00+00:00,PSCO,5511.0
2023-01-26 00:00:00+00:00,PSCO,5704.0
2023-01-26 01:00:00+00:00,PSCO,6066.0
2023-01-26 02:00:00+00:00,PSCO,6114.0
2023-01-26 03:00:00+00:00,PSCO,5954.0
2023-01-26 04:00:00+00:00,PSCO,5843.0
2023-01-26 05:00:00+00:00,PSCO,5570.0
2023-01-26 06:00:00+00:00,PSCO,5277.0
2023-01-26 07:00:00+00:00,PSCO,5031.0
2023-01-26 08:00:00+00:00,PSCO,4897.0
2023-01-26 09:00:00+00:00,PSCO,4839.0
2023-01-26 10:00:00+00:00,PSCO,4823.0
2023-01-26 11:00:00+00:00,PSCO,4811.0
2023-01-26 12:00:00+00:00,PSCO,4980.0
2023-01-26 13:00:00+00:00,PSCO,5251.0
2023-01-26 14:00:00+00:00,PSCO,5675.0
2023-01-26 15:00:00+00:00,PSCO,5882.0
2023-01-26 16:00:00+00:00,PSCO,5771.0
2023-01-26 17:00:00+00:00,PSCO,5573.0
2023-01-26 18:00:00+00:00,PSCO,5379.0
2023-01-26 19:00:00+00:00,PSCO,5248.0
2023-01-26 20:00:00+00:00,PSCO,5142.0
2023-01-26 21:00:00+00:00,PSCO,5097.0
2023-01-26 22:00:00+00:00,PSCO,5160.0
2023-01-26 23:00:00+00:00,PSCO,5289.0
2023-01-27 00:00:00+00:00,PSCO,5602.0
2023-01-27 01:00:00+00:00,PSCO,5942.0
2023-01-27 02:00:00+00:00,PSCO,5949.0
2023-01-27 03:00:00+00:00,PSCO,5839.0
2023-01-27 04:00:00+00:00,PSCO,5681.0
2023-01-27 05:00:00+00:00,PSCO,5421.0
2023-01-27 06:00:00+00:00,PSCO,5098.0
2023-01-27 07:00:00+00:00,PSCO,4841.0
2023-01-27 08:00:00+00:00,PSCO,4676.0
2023-01-27 09:00:00+00:00,PSCO,4579.0
2023-01-27 10:00:00+00:00,PSCO,4552.0
2023-01-27 11:00:00+00:00,PSCO,4575.0
2023-01-27 12:00:00+00:00,PSCO,4688.0
2023-01-27 13:00:00+00:00,PSCO,4934.0
2023-01-27 14:00:00+00:00,PSCO,5335.0
2023-01-27 15:00:00+00:00,PSCO,5535.0
2023-01-27 16:00:00+00:00,PSCO,5495.0
2023-01-27 17:00:00+00:00,PSCO,5289.0
2023-01-27 18:00:00+00:00,PSCO,5223.0
2023-01-27 19:00:00+00:00,PSCO,5154.0
2023-01-27 20:00:00+00:00,PSCO,5052.0
2023-01-27 21:00:00+00:00,PSCO,4983.0
2023-01-27 22:00:00+00:00,PSCO,4989.0
2023-01-27 23:00:00+00:00,PSCO,5065.0
2023-01-28 00:00:00+00:00,PSCO,5230.0
2023-01-28 01:00:00+00:00,PSCO,5609.0
2023-01-28 02:00:00+00:00,PSCO,5671.0
2023-01-28 03:00:00+00:00,PSCO,5572.0
2023-01-28 04:00:00+00:00,PSCO,5407.0
2023-01-28 05:00:00+00:00,PSCO,5234.0
2023-01-28 06:00:00+00:00,PSCO,4985.0
2023-01-28 07:00:00+00:00,PSCO,4767.0
2023-01-28 08:00:00+00:00,PSCO,4579.0
2023-01-28 09:00:00+00:00,PSCO,4480.0
2023-01-28 10:00:00+00:00,PSCO,4424.0
2023-01-28 11:00:00+00:00,PSCO,4446.0
2023-01-28 12:00:00+00:00,PSCO,4505.0
2023-01-28 13:00:00+00:00,PSCO,4643.0
2023-01-28 14:00:00+00:00,PSCO,4849.0
2023-01-28 15:00:00+00:00,PSCO,5016.0
2023-01-28 16:00:00+00:00,PSCO,5000.0
2023-01-28 17:00:00+00:00,PSCO,4981.0
2023-01-28 18:00:00+00:00,PSCO,4977.0
2023-01-28 19:00:00+00:00,PSCO,4992.0
2023-01-28 20:00:00+00:00,PSCO,4965.0
2023-01-28 21:00:00+00:00,PSCO,4977.0
2023-01-28 22:00:00+00:00,PSCO,5066.0
2023-01-28 23:00:00+00:00,PSCO,5174.0
2023-01-29 00:00:00+00:00,PSCO,5399.0
2023-01-29 01:00:00+00:00,PSCO,5723.0
2023-01-29 02:00:00+00:00,PSCO,5800.0
2023-01-29 03:00:00+00:00,PSCO,5708.0
2023-01-29 04:00:00+00:00,PSCO,5617.0
2023-01-29 05:00:00+00:00,PSCO,5481.0
2023-01-29 06:00:00+00:00,PSCO,5278.0
2023-01-29 07:00:00+00:00,PSCO,5083.0
2023-01-29 08:00:00+00:00,PSCO,4918.0
2023-01-29 09:00:00+00:00,PSCO,4855.0
2023-01-29 10:00:00+00:00,PSCO,4804.0
2023-01-29 11:00:00+00:00,PSCO,4856.0
2023-01-29 12:00:00+00:00,PSCO,4963.0
2023-01-29 13:00:00+00:00,PSCO,4974.0
2023-01-29 14:00:00+00:00,PSCO,5162.0
2023-01-29 15:00:00+00:00,PSCO,5342.0
2023-01-29 16:00:00+00:00,PSCO,5512.0
2023-01-29 17:00:00+00:00,PSCO,5646.0
2023-01-29 18:00:00+00:00,PSCO,5761.0
2023-01-29 19:00:00+00:00,PSCO,5767.0
2023-01-29 20:00:00+00:00,PSCO,5803.0
2023-01-29 21:00:00+00:00,PSCO,5888.0
2023-01-29 22:00:00+00:00,PSCO,5883.0
2023-01-29 23:00:00+00:00,PSCO,5983.0
2023-01-30 00:00:00+00:00,PSCO,6158.0
2023-01-30 01:00:00+00:00,PSCO,6434.0
2023-01-30 02:00:00+00:00,PSCO,6716.0
2023-01-30 03:00:00+00:00,PSCO,6130.0
2023-01-30 04:00:00+00:00,PSCO,6189.0
2023-01-30 05:00:00+00:00,PSCO,5800.0
2023-01-30 06:00:00+00:00,PSCO,5650.0
2023-01-30 07:00:00+00:00,PSCO,5411.0
2023-01-30 08:00:00+00:00,PSCO,5281.0
2023-01-30 09:00:00+00:00,PSCO,5244.0
2023-01-30 10:00:00+00:00,PSCO,5220.0
2023-01-30 11:00:00+00:00,PSCO,5188.0
2023-01-30 12:00:00+00:00,PSCO,5298.0
2023-01-30 13:00:00+00:00,PSCO,5472.0
2023-01-30 14:00:00+00:00,PSCO,5918.0
2023-01-30 15:00:00+00:00,PSCO,6172.0
2023-01-30 16:00:00+00:00,PSCO,6193.0
2023-01-30 17:00:00+00:00,PSCO,6158.0
2023-01-30 18:00:00+00:00,PSCO,6161.0
2023-01-30 19:00:00+00:00,PSCO,6108.0
2023-01-30 20:00:00+00:00,PSCO,6108.0
2023-01-30 21:00:00+00:00,PSCO,6013.0
2023-01-30 22:00:00+00:00,PSCO,5976.0
2023-01-30 23:00:00+00:00,PSCO,6039.0
2023-01-31 00:00:00+00:00,PSCO,6242.0
2023-01-31 01:00:00+00:00,PSCO,6541.0
2023-01-31 02:00:00+00:00,PSCO,6645.0
2023-01-31 03:00:00+00:00,PSCO,6539.0
2023-01-31 04:00:00+00:00,PSCO,6358.0
2023-01-31 05:00:00+00:00,PSCO,5994.0
2023-01-31 06:00:00+00:00,PSCO,5729.0
2023-01-31 07:00:00+00:00,PSCO,5481.0
2023-01-31 08:00:00+00:00,PSCO,5332.0
2023-01-31 09:00:00+00:00,PSCO,5201.0
2023-01-31 10:00:00+00:00,PSCO,5178.0
2023-01-31 11:00:00+00:00,PSCO,5263.0
2023-01-31 12:00:00+00:00,PSCO,5374.0
2023-01-31 13:00:00+00:00,PSCO,5604.0
2023-01-31 14:00:00+00:00,PSCO,5992.0
2023-01-31 15:00:00+00:00,PSCO,6212.0
2023-01-31 16:00:00+00:00,PSCO,6177.0
2023-01-31 17:00:00+00:00,PSCO,6083.0
2023-01-31 18:00:00+00:00,PSCO,5943.0
2023-01-31 19:00:00+00:00,PSCO,5773.0
2023-01-31 20:00:00+00:00,PSCO,5548.0
2023-01-31 21:00:00+00:00,PSCO,5422.0
2023-01-31 22:00:00+00:00,PSCO,5353.0
2023-01-31 23:00:00+00:00,PSCO,5359.0
2023-02-01 00:00:00+00:00,PSCO,5628.0
2023-02-01 01:00:00+00:00,PSCO,6109.0
2023-02-01 02:00:00+00:00,PSCO,6243.0
2023-02-01 03:00:00+00:00,PSCO,6166.0
2023-02-01 04:00:00+00:00,PSCO,6040.0
2023-02-01 05:00:00+00:00,PSCO,5817.0
2023-02-01 06:00:00+00:00,PSCO,5488.0
2023-02-01 07:00:00+00:00,PSCO,5253.0
2023-02-01 07:00:00+00:00,PSCO,5253.0
2023-02-01 08:00:00+00:00,PSCO,5112.0
2023-02-01 09:00:00+00:00,PSCO,5058.0
2023-02-01 10:00:00+00:00,PSCO,5024.0
2023-02-01 11:00:00+00:00,PSCO,5051.0
2023-02-01 12:00:00+00:00,PSCO,5151.0
2023-02-01 13:00:00+00:00,PSCO,5352.0
2023-02-01 14:00:00+00:00,PSCO,5768.0
2023-02-01 15:00:00+00:00,PSCO,5947.0
2023-02-01 16:00:00+00:00,PSCO,5764.0
2023-02-01 17:00:00+00:00,PSCO,5532.0
2023-02-01 18:00:00+00:00,PSCO,5312.0
2023-02-01 19:00:00+00:00,PSCO,5119.0
2023-02-01 20:00:00+00:00,PSCO,5033.0
2023-02-01 21:00:00+00:00,PSCO,4895.0
2023-02-01 22:00:00+00:00,PSCO,4871.0
2023-02-01 23:00:00+00:00,PSCO,5018.0
2023-02-02 00:00:00+00:00,PSCO,5252.0
2023-02-02 01:00:00+00:00,PSCO,5657.0
2023-02-02 02:00:00+00:00,PSCO,5816.0
2023-02-02 03:00:00+00:00,PSCO,5763.0
2023-02-02 04:00:00+00:00,PSCO,5664.0
2023-02-02 05:00:00+00:00,PSCO,5428.0
2023-02-02 06:00:00+00:00,PSCO,5133.0
2023-02-02 07:00:00+00:00,PSCO,4879.0
2023-02-02 08:00:00+00:00,PSCO,4686.0
2023-02-02 09:00:00+00:00,PSCO,4633.0
2023-02-02 10:00:00+00:00,PSCO,4597.0
2023-02-02 11:00:00+00:00,PSCO,4684.0
2023-02-02 12:00:00+00:00,PSCO,4791.0
2023-02-02 13:00:00+00:00,PSCO,5123.0
2023-02-02 14:00:00+00:00,PSCO,5480.0
2023-02-02 15:00:00+00:00,PSCO,5663.0
2023-02-02 16:00:00+00:00,PSCO,5454.0
2023-02-02 17:00:00+00:00,PSCO,5172.0
2023-02-02 18:00:00+00:00,PSCO,5025.0
2023-02-02 19:00:00+00:00,PSCO,4914.0
2023-02-02 20:00:00+00:00,PSCO,4782.0
2023-02-02 21:00:00+00:00,PSCO,4788.0
2023-02-02 22:00:00+00:00,PSCO,4740.0
2023-02-02 23:00:00+00:00,PSCO,4806.0
2023-02-03 00:00:00+00:00,PSCO,5118.0
2023-02-03 01:00:00+00:00,PSCO,5503.0
2023-02-03 02:00:00+00:00,PSCO,5656.0
2023-02-03 03:00:00+00:00,PSCO,5601.0
2023-02-03 04:00:00+00:00,PSCO,5486.0
2023-02-03 05:00:00+00:00,PSCO,5256.0
2023-02-03 06:00:00+00:00,PSCO,5025.0
2023-02-03 07:00:00+00:00,PSCO,4769.0
2023-02-03 08:00:00+00:00,PSCO,4705.0
2023-02-03 09:00:00+00:00,PSCO,4648.0
2023-02-03 10:00:00+00:00,PSCO,4566.0
2023-02-03 11:00:00+00:00,PSCO,4639.0
2023-02-03 12:00:00+00:00,PSCO,4803.0
2023-02-03 13:00:00+00:00,PSCO,5021.0
2023-02-03 14:00:00+00:00,PSCO,5408.0
2023-02-03 15:00:00+00:00,PSCO,5600.0
2023-02-03 16:00:00+00:00,PSCO,5382.0
2023-02-03 17:00:00+00:00,PSCO,5161.0
2023-02-03 18:00:00+00:00,PSCO,4950.0
2023-02-03 19:00:00+00:00,PSCO,4789.0
2023-02-03 20:00:00+00:00,PSCO,4709.0
2023-02-03 21:00:00+00:00,PSCO,4684.0
2023-02-03 22:00:00+00:00,PSCO,4730.0
2023-02-03 23:00:00+00:00,PSCO,4798.0
2023-02-04 00:00:00+00:00,PSCO,4981.0
2023-02-04 01:00:00+00:00,PSCO,5345.0
2023-02-04 02:00:00+00:00,PSCO,5434.0
2023-02-04 03:00:00+00:00,PSCO,5341.0
2023-02-04 04:00:00+00:00,PSCO,5251.0
2023-02-04 05:00:00+00:00,PSCO,5075.0
2023-02-04 06:00:00+00:00,PSCO,4838.0
2023-02-04 07:00:00+00:00,PSCO,4570.0
2023-02-04 08:00:00+00:00,PSCO,4560.12
2023-02-04 09:00:00+00:00,PSCO,4550.24
2023-02-04 10:00:00+00:00,PSCO,4540.36
2023-02-04 11:00:00+00:00,PSCO,4530.48
2023-02-04 12:00:00+00:00,PSCO,4520.6
2023-02-04 13:00:00+00:00,PSCO,4510.72
2023-02-04 14:00:00+00:00,PSCO,4500.84
2023-02-04 15:00:00+00:00,PSCO,4490.96
2023-02-04 16:00:00+00:00,PSCO,4481.08
2023-02-04 17:00:00+00:00,PSCO,4471.2
2023-02-04 18:00:00+00:00,PSCO,4461.32
2023-02-04 19:00:00+00:00,PSCO,4451.44
2023-02-04 20:00:00+00:00,PSCO,4441.56
2023-02-04 21:00:00+00:00,PSCO,4431.68
2023-02-04 22:00:00+00:00,PSCO,4421.8
2023-02-04 23:00:00+00:00,PSCO,4411.92
2023-02-05 00:00:00+00:00,PSCO,4402.04
2023-02-05 01:00:00+00:00,PSCO,4392.16
2023-02-05 02:00:00+00:00,PSCO,4382.28
2023-02-05 03:00:00+00:00,PSCO,4372.4
2023-02-05 04:00:00+00:00,PSCO,4362.52
2023-02-05 05:00:00+00:00,PSCO,4352.64
2023-02-05 06:00:00+00:00,PSCO,4342.76
2023-02-05 07:00:00+00:00,PSCO,4332.88
2023-02-05 08:00:00+00:00,PSCO,4323.0
2023-02-05 09:00:00+00:00,PSCO,4239.0
2023-02-05 10:00:00+00:00,PSCO,4207.0
2023-02-05 11:00:00+00:00,PSCO,4210.0
2023-02-05 12:00:00+00:00,PSCO,4266.0
2023-02-05 13:00:00+00:00,PSCO,4381.0
2023-02-05 14:00:00+00:00,PSCO,4563.0
2023-02-05 15:00:00+00:00,PSCO,4667.0
2023-02-05 16:00:00+00:00,PSCO,4634.0
2023-02-05 17:00:00+00:00,PSCO,4427.0
2023-02-05 18:00:00+00:00,PSCO,4331.0
2023-02-05 19:00:00+00:00,PSCO,4212.0
2023-02-05 20:00:00+00:00,PSCO,4153.0
2023-02-05 21:00:00+00:00,PSCO,4132.0
2023-02-05 22:00:00+00:00,PSCO,4175.0
2023-02-05 23:00:00+00:00,PSCO,4327.0
2023-02-06 00:00:00+00:00,PSCO,4686.0
2023-02-06 01:00:00+00:00,PSCO,5183.0
2023-02-06 02:00:00+00:00,PSCO,5403.0
2023-02-06 03:00:00+00:00,PSCO,5266.0
2023-02-06 04:00:00+00:00,PSCO,5204.0
2023-02-06 05:00:00+00:00,PSCO,5002.0
2023-02-06 06:00:00+00:00,PSCO,4718.0
2023-02-06 07:00:00+00:00,PSCO,4460.0
2023-02-06 08:00:00+00:00,PSCO,4331.0
2023-02-06 09:00:00+00:00,PSCO,4254.0
2023-02-06 10:00:00+00:00,PSCO,4249.0
2023-02-06 11:00:00+00:00,PSCO,4276.0
2023-02-06 12:00:00+00:00,PSCO,4423.0
2023-02-06 13:00:00+00:00,PSCO,4669.0
2023-02-06 14:00:00+00:00,PSCO,5113.0
2023-02-06 15:00:00+00:00,PSCO,5331.0
2023-02-06 16:00:00+00:00,PSCO,5247.0
2023-02-06 17:00:00+00:00,PSCO,5057.0
2023-02-06 18:00:00+00:00,PSCO,4911.0
2023-02-06 19:00:00+00:00,PSCO,4804.0
2023-02-06 20:00:00+00:00,PSCO,4763.0
2023-02-06 21:00:00+00:00,PSCO,5015.0
2023-02-06 22:00:00+00:00,PSCO,4931.0
2023-02-06 23:00:00+00:00,PSCO,5022.0
2023-02-07 00:00:00+00:00,PSCO,5246.0
2023-02-07 01:00:00+00:00,PSCO,5609.0
2023-02-07 02:00:00+00:00,PSCO,5738.0
2023-02-07 03:00:00+00:00,PSCO,5606.0
2023-02-07 04:00:00+00:00,PSCO,5402.0
2023-02-07 05:00:00+00:00,PSCO,5222.0
2023-02-07 06:00:00+00:00,PSCO,4925.0
2023-02-07 07:00:00+00:00,PSCO,4685.0
2023-02-07 08:00:00+00:00,PSCO,4567.0
2023-02-07 09:00:00+00:00,PSCO,4507.0
2023-02-07 10:00:00+00:00,PSCO,4508.0
2023-02-07 11:00:00+00:00,PSCO,4534.0
2023-02-07 12:00:00+00:00,PSCO,4697.0
2023-02-07 13:00:00+00:00,PSCO,4989.0
2023-02-07 14:00:00+00:00,PSCO,5419.0
2023-02-07 15:00:00+00:00,PSCO,5542.0
2023-02-07 16:00:00+00:00,PSCO,5308.0
2023-02-07 17:00:00+00:00,PSCO,4982.0
2023-02-07 18:00:00+00:00,PSCO,4941.0
2023-02-07 19:00:00+00:00,PSCO,4777.0
2023-02-07 20:00:00+00:00,PSCO,4663.0
2023-02-07 21:00:00+00:00,PSCO,4574.0
2023-02-07 22:00:00+00:00,PSCO,4593.0
2023-02-07 23:00:00+00:00,PSCO,4716.0
2023-02-08 00:00:00+00:00,PSCO,4939.0
2023-02-08 01:00:00+00:00,PSCO,5326.0
2023-02-08 02:00:00+00:00,PSCO,5504.0
2023-02-08 03:00:00+00:00,PSCO,5441.0
2023-02-08 04:00:00+00:00,PSCO,5409.0
2023-02-08 05:00:00+00:00,PSCO,5248.0
2023-02-08 06:00:00+00:00,PSCO,4960.0
2023-02-08 07:00:00+00:00,PSCO,4781.0
2023-02-08 08:00:00+00:00,PSCO,4592.0
2023-02-08 09:00:00+00:00,PSCO,4517.0
2023-02-08 10:00:00+00:00,PSCO,4560.0
2023-02-08 11:00:00+00:00,PSCO,4582.0
2023-02-08 12:00:00+00:00,PSCO,4704.0
2023-02-08 13:00:00+00:00,PSCO,4993.0
2023-02-08 14:00:00+00:00,PSCO,5334.0
2023-02-08 15:00:00+00:00,PSCO,5503.0
2023-02-08 16:00:00+00:00,PSCO,5266.0
2023-02-08 17:00:00+00:00,PSCO,4998.0
2023-02-08 18:00:00+00:00,PSCO,4822.0
2023-02-08 19:00:00+00:00,PSCO,4690.0
2023-02-08 20:00:00+00:00,PSCO,4669.0
2023-02-08 21:00:00+00:00,PSCO,4808.0
2023-02-08 22:00:00+00:00,PSCO,4727.0
2023-02-08 23:00:00+00:00,PSCO,4666.0
2023-02-09 00:00:00+00:00,PSCO,4844.0
2023-02-09 01:00:00+00:00,PSCO,5357.0
2023-02-09 02:00:00+00:00,PSCO,5667.0
2023-02-09 03:00:00+00:00,PSCO,5599.0
2023-02-09 04:00:00+00:00,PSCO,5503.0
2023-02-09 05:00:00+00:00,PSCO,5276.0
2023-02-09 06:00:00+00:00,PSCO,4970.0
2023-02-09 07:00:00+00:00,PSCO,4761.0
2023-02-09 08:00:00+00:00,PSCO,4596.0
2023-02-09 09:00:00+00:00,PSCO,4559.0
2023-02-09 10:00:00+00:00,PSCO,4529.0
2023-02-09 11:00:00+00:00,PSCO,4558.0
2023-02-09 12:00:00+00:00,PSCO,4659.0
2023-02-09 13:00:00+00:00,PSCO,4956.0
2023-02-09 14:00:00+00:00,PSCO,5383.0
2023-02-09 15:00:00+00:00,PSCO,5553.0
2023-02-09 16:00:00+00:00,PSCO,5556.0
2023-02-09 17:00:00+00:00,PSCO,5449.0
2023-02-09 18:00:00+00:00,PSCO,5292.0
2023-02-09 19:00:00+00:00,PSCO,5215.0
2023-02-09 20:00:00+00:00,PSCO,5197.0
2023-02-09 21:00:00+00:00,PSCO,5095.0
2023-02-09 22:00:00+00:00,PSCO,5077.0
2023-02-09 23:00:00+00:00,PSCO,5231.0
2023-02-10 00:00:00+00:00,PSCO,5441.0
2023-02-10 01:00:00+00:00,PSCO,5850.0
2023-02-10 02:00:00+00:00,PSCO,5985.0
2023-02-10 03:00:00+00:00,PSCO,5882.0
2023-02-10 04:00:00+00:00,PSCO,5733.0
2023-02-10 05:00:00+00:00,PSCO,5484.0
2023-02-10 06:00:00+00:00,PSCO,5202.0
2023-02-10 07:00:00+00:00,PSCO,5012.0
2023-02-10 08:00:00+00:00,PSCO,4867.0
2023-02-10 09:00:00+00:00,PSCO,4814.0
2023-02-10 10:00:00+00:00,PSCO,4818.0
2023-02-10 11:00:00+00:00,PSCO,4847.0
2023-02-10 12:00:00+00:00,PSCO,4973.0
2023-02-10 13:00:00+00:00,PSCO,5235.0
2023-02-10 14:00:00+00:00,PSCO,5532.0
2023-02-10 15:00:00+00:00,PSCO,5659.0
2023-02-10 16:00:00+00:00,PSCO,5460.0
2023-02-10 17:00:00+00:00,PSCO,5195.0
2023-02-10 18:00:00+00:00,PSCO,4954.0
2023-02-10 19:00:00+00:00,PSCO,4775.0
2023-02-10 20:00:00+00:00,PSCO,4624.0
2023-02-10 21:00:00+00:00,PSCO,4536.0
2023-02-10 22:00:00+00:00,PSCO,4498.0
2023-02-10 23:00:00+00:00,PSCO,4618.0
2023-02-11 00:00:00+00:00,PSCO,4901.0
2023-02-11 01:00:00+00:00,PSCO,5312.0
2023-02-11 02:00:00+00:00,PSCO,5480.0
2023-02-11 03:00:00+00:00,PSCO,5429.0
2023-02-11 04:00:00+00:00,PSCO,5344.0
2023-02-11 05:00:00+00:00,PSCO,5160.0
2023-02-11 06:00:00+00:00,PSCO,4949.0
2023-02-11 07:00:00+00:00,PSCO,4737.0
2023-02-11 08:00:00+00:00,PSCO,4586.0
2023-02-11 09:00:00+00:00,PSCO,4523.0
2023-02-11 10:00:00+00:00,PSCO,4479.0
2023-02-11 11:00:00+00:00,PSCO,4482.0
2023-02-11 12:00:00+00:00,PSCO,4547.0
2023-02-11 13:00:00+00:00,PSCO,4660.0
2023-02-11 14:00:00+00:00,PSCO,4853.0
2023-02-11 15:00:00+00:00,PSCO,4866.0
2023-02-11 16:00:00+00:00,PSCO,4691.0
2023-02-11 17:00:00+00:00,PSCO,4547.0
2023-02-11 18:00:00+00:00,PSCO,4456.0
2023-02-11 19:00:00+00:00,PSCO,4302.0
2023-02-11 20:00:00+00:00,PSCO,4182.0
2023-02-11 21:00:00+00:00,PSCO,4199.0
2023-02-11 22:00:00+00:00,PSCO,4311.0
2023-02-11 23:00:00+00:00,PSCO,4429.0
2023-02-12 00:00:00+00:00,PSCO,4682.0
2023-02-12 01:00:00+00:00,PSCO,5011.0
2023-02-12 02:00:00+00:00,PSCO,5166.0
2023-02-12 03:00:00+00:00,PSCO,5094.0
2023-02-12 04:00:00+00:00,PSCO,5017.0
2023-02-12 05:00:00+00:00,PSCO,4876.0
2023-02-12 06:00:00+00:00,PSCO,4673.0
2023-02-12 07:00:00+00:00,PSCO,4455.0
2023-02-12 08:00:00+00:00,PSCO,4310.0
2023-02-12 09:00:00+00:00,PSCO,4238.0
2023-02-12 10:00:00+00:00,PSCO,4164.0
2023-02-12 11:00:00+00:00,PSCO,4206.0
2023-02-12 12:00:00+00:00,PSCO,4239.0
2023-02-12 13:00:00+00:00,PSCO,4357.0
2023-02-12 14:00:00+00:00,PSCO,4526.0
2023-02-12 15:00:00+00:00,PSCO,4572.0
2023-02-12 16:00:00+00:00,PSCO,4440.0
2023-02-12 17:00:00+00:00,PSCO,4382.0
2023-02-12 18:00:00+00:00,PSCO,4319.0
2023-02-12 19:00:00+00:00,PSCO,4245.0
2023-02-12 20:00:00+00:00,PSCO,4234.0
2023-02-12 21:00:00+00:00,PSCO,4241.0
2023-02-12 22:00:00+00:00,PSCO,4299.0
2023-02-12 23:00:00+00:00,PSCO,4465.0
2023-02-13 00:00:00+00:00,PSCO,4706.0
2023-02-13 01:00:00+00:00,PSCO,4952.0
2023-02-13 02:00:00+00:00,PSCO,5049.0
2023-02-13 03:00:00+00:00,PSCO,5017.0
2023-02-13 04:00:00+00:00,PSCO,4971.0
2023-02-13 05:00:00+00:00,PSCO,4909.0
2023-02-13 06:00:00+00:00,PSCO,4654.0
2023-02-13 07:00:00+00:00,PSCO,4448.0
